20567936212,j***8,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,外形外观：圆形的外观，很时尚。 冷暖效果：制冷制热都很快。 静音效果：没有什么声音，不会影响生活。 产品特色：用起很省电，比以前省电多了。 安装时效：安装师傅也很专业，都是经过专业培训的。,2024-02-26 17:26:14,2024-03-11 14:51:17,6,7,5
17740069326,j***B,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,外形外观：外形外观：外观时尚。 冷暖效果：效果不错，客厅制冷快。 静音效果：无声音，静音效果很好。 节能省电：节能环保，省电。 产品特色：整体性价比高，功能齐全。 送货安装：送货快，安装师傅专业热心。,2022-06-27 08:26:27,2022-07-05 11:11:04,1,1,5
19115638167,柔***武,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,外形外观：非常漂亮，白亮白亮的 冷暖效果：试了一下机器，出风非常快， 静音效果：声音很小，几乎听不到， 节能效果：一级能耗，值得拥有 送货时效：送货非常快， 安装时效：刚收到就有联系安装了，这速度绝对！ 柔风效果：各种模式的出风模式很舒服,2023-05-13 21:50:19,2023-05-16 08:16:08,2,2,5
18785518741,j***7,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,运送物流较快，送达前已有人预约安装，到货后第二天安装，长头发那位个子高点的师傅认真负责，其他的逐渐完善吧，后期使用了再评论！,2023-02-12 16:51:09,2023-02-14 18:51:05,0,2,3
19388936988,j***6,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,空调外观时尚大方，高端大气，质量棒棒哒，性能不错，制冷效果很好，静音，睡觉很舒服安稳，价格实惠，美的空调，创造美好生活！支持京东，支持美的，值得拥有！,2023-07-24 23:24:06,2023-07-31 16:25:57,0,1,5
18650246548,j***a,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,外形外观：大小合适，美观大气上档次  冷暖效果：制热快，温度很稳定，也很舒适，制冷还没试  静音效果：噪音小，感官轻松  节能省电：还没有试整天的  送货安装：送货师傅态度很好，很有耐心，安装师傅也很有耐心，干活认真负责,2022-12-29 22:03:34,2023-01-04 13:43:17,0,1,5
19379373945,j***r,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,外观很高端大气上档次，空调做工精细品质好品控好，配送快安装专业，省时省力省心，制冷效果好，超静音不会影响睡眠。节能省电很好用，操作简单,2023-07-24 23:07:05,2023-07-28 15:58:59,0,1,5
17873783382,N***J,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,空调外观不错，体积不会很大，放在客厅很合适，京东物流挺快的，安装师傅服务好，约好的时间准时上门安装。也挺静音的，刚安装好，冷暖效果使用后再追评,2022-07-31 20:58:30,2022-08-05 09:53:12,0,1,5
20632956095,j***v,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,外观高端大气上档次低调奢华有内涵，京东送货入户，提前预约 外形外观：外观高端大气上档次，低调奢华有内涵 冷暖效果：制冷很快，炙热效果非常好 静音效果：只有风没有声音 产品特色：产品非常棒，大品牌值得信赖，美的，感谢京东,2024-02-26 17:09:50,2024-03-28 22:34:26,0,1,5
19050500650,那***痛,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,空调非常的完美，无瑕疵，次日送达，非常的快。安装师傅也主动跟我们沟通，上门安装收费非常的合理，空调颜值高，制冷非常的快，打开三秒就凉丝丝的，非常的舒服，客服姐姐也很专业，还会购买。,2023-04-06 11:57:22,2023-04-23 22:46:49,0,1,5
18410825466,j***6,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,外形外观：外观很大气，放家里有面子 冷暖效果：制冷制热都很快，家里面积大 静音效果：基本没有声音棒棒哒 节能省电：既智能又省点 产品特色：颜色特别棒，家里人都说好 送货安装：送货很快，安装师傅给力,2022-11-11 10:17:27,2022-11-18 20:30:00,0,1,5
18527974823,j***í,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,外形外观：到年轻人的审美点上了 静音效果：很安静，睡觉的时候不会影响睡眠 节能省电：很省电试了一晚上 冷暖效果：制冷效果一级棒，大厂的还是不错 产品特色：方便智能，很妙！,2022-11-11 20:17:01,2022-12-13 23:33:04,0,1,5
19732136717,跌***0,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,空调外观漂亮，收费合理，颜值很高，大品牌没得说，风 量非常大，噪音比较小，外形简单大方，安装师傅很专 业，颜色简洁，样式新颖，做工精湛，实用性强。,2023-09-03 00:08:14,2023-09-17 16:16:05,0,1,5
18111413801,一***1,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,经过多次比较，还是选择了这个性价比最高的美的风酷立体空调，京东速度就是快，第二天上午就收到货了，不用自己打电话预约安装，京东自动预约了，售后安装人员在发货后就提前打电话给我约安装时间，免费安装，服务非常好哦，空调制冷非常快，静音，外观大气美观，买家电，上京东，省时省力，选美的，值得信赖。,2022-09-20 20:05:50,2022-09-24 15:25:22,0,1,5
20697585009,m***1,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,外形外观：好看 冷暖效果：非常好 静音效果：非常静音 产品特色：好看 节能效果：省电 柔风效果：舒服 送货时效：很快 安装时效：很快 服务质量：很好,2024-04-06 21:27:17,2024-04-15 20:00:07,5,1,5
19158903642,u***x,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,看了很多品牌，最后还是选择了美的！空调收到了，质量非常好，颜值非常高，不愧是美的大品牌，噪音低制冷速度快，安装师傅已安装完毕，,2023-05-25 06:44:52,2023-05-29 13:02:16,0,1,5
19174359030,j***眸,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,很棒棒，京东有保障，公司位置本来有限，空调的比较瘦身了，可以放进去，不碍地方，实在太棒了，乘着618活动，冲啊,2023-05-30 17:35:18,2023-06-02 14:22:46,1,1,5
20627818578,j***p,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,外形外观：外观设计漂亮，大方，非常高大上。 冷暖效果：制热和制冷效果非常好，出风快。 静音效果：非常安静。 产品特色：不占地方，省空间。 节能效果：很省电， 柔风效果：非常好 送货时效：京东物流非常快 安装时效：安装快。 服务质量：非常专业,2024-03-25 12:41:48,2024-03-27 16:24:01,0,1,5
18379777119,j***岫,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,外形外观：外形简约时尚，大方美观 冷暖效果：制热制冷都很快，很好 静音效果：挺安静的，没什么大的噪音 产品特色：性价比很好，也很漂亮，老人很满意 送货安装：安装的师傅人很好，干活很利索，也没有其他收费,2022-11-10 16:10:34,2022-11-13 11:42:13,0,1,5
18347643887,顾***涯,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,外形外观：白色美观大方，高端大气上档次 冷暖效果：效果很好，制热很快。 静音效果：声音不大，很安静 产品特色：性价比很高，同价位很有竞争力 送货安装：送货上门很快，安装也给力，主动联系上门，第二天就装好了,2022-11-03 22:06:09,2022-11-07 19:43:41,0,1,5
19384348152,D***-,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,外形外观：大气漂亮 冷暖效果：制冷快，很舒适 静音效果：没噪音 产品特色：功能强大，容易操作 节能效果：很省电 柔风效果：很赞 送货时效：按时送达 安装时效：安装很及时 服务质量：服务态度好，很有耐心,2023-07-25 20:08:25,2023-07-30 09:33:50,0,1,5
19379446748,j***.,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,白色外观与室内墙体很百搭，外观漂亮颜值高，整体很高端大气上档次，空调做工精致品质好，制冷很快效果好，超静音不影响睡眠。送货很快安装专业，售前售后服务好。,2023-07-24 23:13:53,2023-07-28 16:22:59,0,1,5
19050496667,喝***1,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,空调非常的喜欢，买回来全家人都赞叹我买的划算，空调打开三秒钟马上就制冷了，风凉丝丝的，非常的舒服，送货次日就到，非常的负责，客服姐姐很耐心，一次非常完美的购物。,2023-04-06 12:18:10,2023-04-23 22:41:00,0,1,5
20623732585,旺***点,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,空调外观设计精美，安装过程顺利。安装后，空调运行稳定、静音效果好，制冷或制热效果出色，能够快速调节室内温度。同时，空调还具有智能控制功能，可以通过手机APP远程控制，方便使用。而且空调的节能效果也很棒，使用过程中耗电量较低。,2024-01-12 11:58:18,2024-03-26 15:49:10,0,0,5
20634021988,j***p,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,外形外观：外观漂亮美观， 冷暖效果：制热制冷效果很好，出风很快。 静音效果：非常安静，可以的。 产品特色：非常高大上。占地小，省空间。 节能效果：很省电。 柔风效果：非常好。 送货时效：送货及时，非常快。 安装时效：安装师傅专业认真。 服务质量：客服非常热情,2024-03-25 12:37:25,2024-03-29 10:50:04,0,1,5
18986222632,j***y,美的(Midea) 空调3匹 风酷三级能效 变频冷暖 客厅空调立式 空调柜机 京东小家智能 KFR-72LW/N8MJC3,外形外观：简单大方，很漂亮 冷暖效果：冷风很冷，今天下雨屋里停暖气了，就开了电铺热暖风也很好，真的是在这个停暖气的几天里可以舒舒服服的不挨冻了 静音效果：声音很小，基本没什么噪音 产品特色：可以手机遥控真的很棒 送货时效：送货很快 安装时效：安装师傅很负责 服务质量：很不错哦，五颗星,2023-03-28 20:47:21,2023-04-04 12:16:14,1,1,5
